biog_main.c_personid	biog_main.c_name_chn	kinship_codes.c_kinrel_chn	newkinship.c_kin_id	newkinship.c_name_chn	newkinship.c_notes
136844	余氏(吴灿妻）	丈夫	41587	吴灿	
136845	张氏(周清老妻）	丈夫	42688	周清老	
136846	刘氏(任镗妻）	丈夫	39866	任镗	
136847	孟氏(王遇龙妻）	丈夫	38280	王遇龙	
136848	何氏(李仲妻）	丈夫	40690	李仲	
136849	张氏(柴随亨妻）	丈夫	43217	柴随亨	
136850	文氏(曹琦妻）	丈夫	45641	曹琦	
136851	王乐氏(文午荣妻）	丈夫	38398	文午荣	
136852	黄氏(邓观光妻）	丈夫	51492	邓观光	
136853	冯氏(蒲震槱妻）	丈夫	51117	蒲震槱	
136854	陈氏(林春一妻）	丈夫	43142	林春一	
136855	刘氏(樊汝舟妻）	丈夫	51421	樊汝舟	
136856	许氏(黄嘉妻）	丈夫	48650	黄嘉	
136857	翁氏(严桂发妻）	丈夫	52885	严桂发	
136858	彭氏(詹梦璧妻）	丈夫	49911	詹梦璧	
136859	张氏(李雷应妻）	丈夫	41385	李雷应	
136860	宋氏(杨艮孙妻）	丈夫	49534	杨艮孙	
136861	汪氏(奚雷发妻）	丈夫	46111	奚雷发	
136862	郑氏(罗雷发妻）	丈夫	52850	罗雷发	
136863	欧阳氏(刘应辛妻）	丈夫	52088	刘应辛	
136864	王氏(朱鉴孙妻）	丈夫	40060	朱鉴孙	
136865	范氏(夏诜仲妻）	丈夫	44874	夏诜仲	
136866	陈氏(余梦璜妻）	丈夫	42162	余梦璜	
136867	季氏(黄公立妻）	丈夫	19072	黄公立	
136868	张氏(杨梦魁妻）	丈夫	49623	杨梦魁	
136869	何氏(句印妻）	丈夫	39158	句印	
136870	曹氏(张声子妻）	丈夫	47343	张声子	
136871	程氏(陈绍大妻）	丈夫	47963	陈绍大	
136872	史氏(李天骥妻）	丈夫	40744	李天骥	
136873	刘氏(邓幼杰妻）	丈夫	51466	邓幼杰	
136874	尹氏(张士毅妻）	丈夫	46977	张士毅	
136875	王氏(胡炎发妻）	丈夫	43487	胡炎发	
136876	喻氏(陶寅妻）	丈夫	48128	陶寅	
136877	麦氏(龚席珍妻）	丈夫	38891	龚席珍	
136878	杨氏(谢见斗妻）	丈夫	52418	谢见斗	
136879	洪氏(徐希林妻）	丈夫	46292	徐希林	
136880	王氏(陈龙复妻）	丈夫	48045	陈龙复	
136881	黄氏(沉梦忠妻）	丈夫	39962	沉梦忠	
136882	吕氏(王公及妻）	丈夫	38286	王公及	
136883	叶氏(沉旼妻）	丈夫	39838	沉旼	
136884	刘氏(陆梦发妻）	丈夫	41855	陆梦发	
136885	蒋氏(赵震文妻）	丈夫	51038	赵震文	
136886	陈氏(林伯介妻）	丈夫	42902	林伯介	
136887	陈氏(任汝贤妻）	丈夫	12904	任汝贤	
136888	徐氏(洪子寿妻）	丈夫	43287	洪子寿	
136889	程氏(杨震式妻）	丈夫	136212	杨震式	
136890	李氏(苏良妻）	丈夫	52895	苏良	
136891	陈氏(黄应辰妻）	丈夫	48844	黄应辰	
136892	李氏(吴之道妻）	丈夫	41784	吴之道	
136893	聂氏(胡宏子妻）	丈夫	43447	胡宏子	
136894	卢氏(洪伏龙妻）	丈夫	43327	洪伏龙	
136895	莆氏(邓之寅妻）	丈夫	51462	邓之寅	
136896	胡氏(谢炎午妻）	丈夫	52424	谢炎午	
136897	丁氏(陈绍裘妻）	丈夫	47968	陈绍裘	
136898	尹氏(吴英发妻）	丈夫	41594	吴英发	
136899	钟氏(陈南一妻）	丈夫	47902	陈南一	
136900	徐氏(黄启妻）	丈夫	48608	黄启	
136901	陈氏(祝洙妻）	丈夫	11900	祝洙	
136902	林氏(石午合妻）	丈夫	38661	石午合	
136903	赵氏(黄震妻）	丈夫	18938	黄震	
136904	史氏(庞琦妻）	丈夫	52753	庞琦	
136905	邹刘氏(周明复妻）	丈夫	42961	周明复	
136906	李氏(陈起东妻）	丈夫	47934	陈起东	
136907	李氏(林杰妻）	丈夫	42135	林杰	
136908	丘氏(罗斗南妻）	丈夫	52820	罗斗南	
136909	王氏(林尧龙妻）	丈夫	42473	林尧龙	
136910	鹿氏(吴思睿妻）	丈夫	41562	吴思睿	
136911	周氏(毛文叟妻）	丈夫	38497	毛文叟	
136912	陈氏(蒋科妻）	丈夫	51534	蒋科	
136913	秦氏(蒋必强妻）	子	51569	蒋拱寅	
136913	秦氏(蒋必强妻）	丈夫	136271	蒋必强	
136914	邓氏(严合龙妻）	丈夫	52882	严合龙	
136915	毛氏(汤长卿妻）	丈夫	48434	汤长卿	
136916	洪氏(卢万里妻）	丈夫	52218	卢万里	
136917	林氏(陈锡荣妻）	丈夫	48049	陈锡荣	
136918	陈氏(潘方妻）	丈夫	51142	潘方	
136919	万氏(黄遂妻）	丈夫	48630	黄遂	
136920	黄氏(倪洪妻）	丈夫	46147	倪洪	
136921	赵氏(陈懿伯妻）	丈夫	48072	陈懿伯	
136922	李氏(雍汜妻）	丈夫	49239	雍汜	
136923	林氏(章贽妻）	丈夫	45169	章贽	
136924	柯氏(王良翁妻）	丈夫	38963	王良翁	
136925	余氏(刘应老妻）	丈夫	52089	刘应老	
136926	周氏(李劲妻）	丈夫	40687	李劲	
136927	李氏(胡英发妻）	丈夫	43093	胡英发	
136928	杨马氏(宋应瑞妻）	丈夫	40621	宋应瑞	
136929	李杨氏(赵子发妻）	丈夫	50227	赵子发	
136930	孙氏(颜太来妻）	丈夫	52642	颜太来	
136931	刘氏(陆镗妻）	丈夫	48097	陆镗	
136932	董氏(俞士千妻）	丈夫	43547	俞士千	
136933	陈氏(林孟磁妻）	丈夫	42957	林孟磁	
136934	凌氏(李成大妻）	丈夫	41233	李成大	
136935	邓氏(蒋卯发妻）	丈夫	51563	蒋卯发	
136936	邓氏(丁至妻）	丈夫	18601	丁至	
136937	向氏(舒梦桂妻）	丈夫	49225	舒梦桂	
136938	黄氏(杨叔济妻）	丈夫	49573	杨叔济	
136939	涂氏(张应中妻）	丈夫	47337	张应中	
136940	李氏(胡喦如妻）	丈夫	43340	胡喦如	
136941	袁氏(陈经国妻）	丈夫	23226	陈经国	
136942	尹氏(周清子妻）	丈夫	42686	周清子	
136943	谯氏(赵简妻）	丈夫	50205	赵简	
136944	张氏(曹庆龙妻）	丈夫	45670	曹庆龙	
136945	罗氏(王震午妻）	丈夫	38334	王震午	
136946	吴氏(程师望妻）	丈夫	49183	程师望	
136947	项氏(周焘妻）	丈夫	43151	周焘	
136948	谢氏(郑梦霖妻）	丈夫	51401	郑梦霖	
136949	杨氏(聂嚞妻)	丈夫	136213	聂嚞	
136950	林氏(洪斗南妻）	丈夫	43294	洪斗南	
136951	李氏(赵必㵶妻）	丈夫	50370	赵必㵶	
136952	杨氏(赵崇【王犀】妻）	丈夫	50915	赵崇【王犀】	
136953	周氏(赵若琟妻）	丈夫	50829	赵若琟	
136954	陈氏(周淼妻）	丈夫	42854	周淼	
136955	杨氏(刘应炳妻）	丈夫	52090	刘应炳	
136956	唐氏(周炜妻）	丈夫	42879	周炜	
136957	李氏(陈继珪妻）	丈夫	136214	陈继珪	
136958	曾氏(张申妻）	丈夫	46620	张申	
136959	章氏(陈宁祖妻）	丈夫	48012	陈宁祖	
136960	吴氏(徐綋妻）	丈夫	45056	徐綋	
136961	秦氏(唐庚午妻）	丈夫	136215	唐庚午	
136962	陈氏(赵孟鑽妻）	丈夫	50752	赵孟鑽	
136963	曹氏(赵良玞妻）	丈夫	50596	赵良玞	
136964	陆氏(王体文妻）	丈夫	38485	王体文	
136965	何氏(赵孟樵妻）	丈夫	136216	赵孟樵	
136966	詹氏(赵崇铤妻）	丈夫	50916	赵崇铤	
136967	周氏(方寿明妻）	丈夫	38945	方寿明	
136968	胡氏(赵与棏妻）	丈夫	51009	赵与棏	
136969	吴氏(宋日隆妻）	丈夫	40184	宋日隆	
136970	黄氏(赵嗼夫妻）	丈夫	136217	赵嗼夫	
136971	刘氏(赵时熪妻）	丈夫	136218	赵时熪	
136972	孙氏(赵?妻）	丈夫	136219	赵?	
136973	闵氏(赵良茞妻）	丈夫	50601	赵良茞	
136974	张氏(赵若㻍妻）	丈夫	50826	赵若㻍	
136975	方氏(李应草妻）	丈夫	136220	李应草	
136976	赵氏(李有大妻）	丈夫	40967	李有大	
136977	赵氏(张梦高妻）	丈夫	47294	张梦高	
136978	郑氏(陈埜妻）	丈夫	47492	陈埜	
136979	徐氏(赵汝澋妻）	丈夫	50489	赵汝澋	
136980	张氏(马嵘妻）	丈夫	44204	马嵘	
136981	宋氏(赵必㬩妻）	丈夫	50373	赵必㬩	
136982	赵氏(张枋妻）	丈夫	46650	张枋	
136983	饶氏(邓蜚英妻）	丈夫	51486	邓蜚英	
136984	林氏(赵必㳅妻）	丈夫	50349	赵必㳅	
136985	黄氏(赵时洮妻）	丈夫	50843	赵时洮	
136986	吴氏(马光国妻）	丈夫	44518	马光国	
136987	彭氏(傅勉之妻）	丈夫	49082	傅勉之	
136988	赵氏(高若拙妻）	丈夫	43863	高若拙	
136989	薛氏(赵必鑛妻）	丈夫	50376	赵必鑛	
136990	张氏(赵孟熩妻）	丈夫	50740	赵孟熩	
136991	林氏(赵必遝妻）	丈夫	50364	赵必遝	
136992	刘氏(余学古妻）	丈夫	42169	余学古	
136993	王氏(赵若钰妻）	丈夫	50833	赵若钰	
136994	曹氏(赵友焕妻）	丈夫	50335	赵友焕	
136995	张氏(赵崇?妻）	丈夫	50897	赵崇?	
136996	胥氏(冯槩妻）	丈夫	48326	冯槩	
136997	葛氏(赵（王参）夫妻）	丈夫	136205	赵(王参)夫	
136998	赵余氏(张维正妻）	丈夫	47216	张维正	
136999	宗氏(何恜妻）	丈夫	41932	何恜	
137000	潘氏(赵嗣?妻）	丈夫	50981	赵嗣?	
137001	陈氏(许安国妻）	丈夫	45522	许安国	
137002	胡氏(赵若（礻审）妻）	丈夫	50837	赵若(礻审)	
137003	熊氏(赵必烇妻）	丈夫	50359	赵必烇	
137004	徐氏(赵时赛妻）	丈夫	50862	赵时赛	
137005	黄氏(赵时瑐妻）	丈夫	136206	赵时瑐	
137006	周氏(管南妻）	丈夫	51131	管南	
137007	林氏(赵必揆妻）	丈夫	20331	赵必揆	
137008	彭氏(赵孟定妻）	丈夫	50731	赵孟定	
137009	李氏(赵必洤妻）	丈夫	50354	赵必洤	
137010	韩氏(赵孟奎妻）	丈夫	20254	赵孟奎	
137011	冯氏(李镇妻）	丈夫	41394	李镇	
137012	吴氏(赵孟续妻）	丈夫	50749	赵孟续	
137013	杨氏(赵若鲁妻）	丈夫	50835	赵若鲁	
137014	孙氏(赵嗣淐妻）	丈夫	50978	赵嗣淐	
137015	舒王氏(王刚中妻）	丈夫	38015	王刚中	
137016	毛氏(赵若硂妻）	丈夫	50827	赵若硂	
137017	黄公氏(赵孟浑妻）	丈夫	50736	赵孟浑	
137018	周氏(赵嗣恩妻）	丈夫	50977	赵嗣恩	
137019	胡氏(赵崇湁妻）	丈夫	50904	赵崇湁	
137020	吴氏(赵必朠妻）	丈夫	50362	赵必朠	
137021	吴氏(林耸妻）	丈夫	42880	林耸	
137022	薛氏(赵若玤妻）	丈夫	26071	赵若玤	
137023	程氏(赵必畊妻）	丈夫	50357	赵必畊	
137024	熊氏(喻用国妻）	丈夫	49001	喻用国	
137025	庄氏(陈国华妻）	丈夫	47959	陈国华	
137026	严氏(杨泰妻）	丈夫	49383	杨泰	
137027	陶氏(潘天与妻）	丈夫	51179	潘天与	
137028	蹇氏(张用泰妻）	丈夫	47054	张用泰	
137029	王氏(蔡源妻）	丈夫	51591	蔡源	
137030	景氏(李子龙妻）	丈夫	40779	李子龙	
137031	王氏(冯腾茂妻）	丈夫	48387	冯腾茂	
137032	王氏(马梦桂妻）	丈夫	44814	马梦桂	
137033	翟氏(黄骥子妻）	丈夫	48854	黄骥子	
137034	汪氏(李文昌妻）	丈夫	41098	李文昌	
137035	毛氏(徐景符妻）	丈夫	46323	徐景符	
137036	张氏(余嗣道妻）	丈夫	42131	余嗣道	
137037	翁氏(郑泾妻）	丈夫	51241	郑泾	
137038	林氏(程雷发妻）	丈夫	49188	程雷发	
137039	童氏(陈著妻）	丈夫	10543	陈著	
137040	徐氏(黄宏子妻）	丈夫	48759	黄宏子	
137041	句氏(刘岊妻）	丈夫	51698	刘岊	
137042	赵氏(向洪举妻）	丈夫	39701	向洪举	
137043	李氏(许孔明妻）	丈夫	45433	许孔明	
137044	陈氏(朱一冲妻）	丈夫	39481	朱一冲	
137045	杨氏(李懿文妻）	丈夫	41595	李懿文	
137046	方氏(谢次鲁妻）	丈夫	52413	谢次鲁	
137047	苏氏(蒲鸣凤妻）	丈夫	51116	蒲鸣凤	
137048	饶氏(黄澄妻）	丈夫	28039	黄澄	
137049	何氏(胡拱辰妻）	丈夫	43085	胡拱辰	
137050	萧氏(王刚中妻）	丈夫	38017	王刚中	
137051	史氏(杨乙妻）	丈夫	49330	杨乙	
137052	杨氏(张酉庆妻）	丈夫	47101	张酉庆	
137053	李氏(臧灼妻）	丈夫	51087	臧灼	
137054	林氏(薛嵎妻）	丈夫	33275	薛嵎	
137055	毛氏(诸葛文庚妻）	丈夫	52114	诸葛文庚	
137056	冠氏(赵复妻）	丈夫	50130	赵复	
137057	冯氏(黄炎午妻）	丈夫	48776	黄炎午	
137058	张氏(朱宝臣妻）	丈夫	40049	朱宝臣	
137059	江氏(漆秀实妻）	丈夫	49962	漆秀实	
137060	程氏(毕时中妻）	丈夫	48233	毕时中	
137061	綦氏(董妻）	丈夫	136207	董	
137062	程氏(杨森妻）	丈夫	49411	杨森	
137063	何氏(张详荣妻）	丈夫	47270	张详荣	
137064	冯氏(郭兴世妻）	丈夫	45277	郭兴世	
137065	王氏(蒲拱壬妻）	丈夫	51109	蒲拱壬	
137066	耿氏(张应元妻）	丈夫	26180	张应元	
137067	梁氏(冯斗祥妻）	丈夫	48343	冯斗祥	
137068	马氏(穆?祖妻）	丈夫	112080	穆?祖	
137069	万氏(陈寔妻）	丈夫	47510	陈寔	
137070	史氏(杨公畿妻）	丈夫	49513	杨公畿	
137071	易氏(卢廷直妻）	丈夫	52207	卢廷直	
137072	王氏(程应甲妻）	丈夫	49199	程应甲	
137073	李氏(容熊孙妻）	丈夫	44220	容熊孙	
137074	虞氏(董公揆妻）	丈夫	49721	董公揆	
137075	丁氏(周正子妻）	丈夫	42745	周正子	
137076	吴氏(周炎发妻）	丈夫	42865	周炎发	
137077	鲁氏(李时中妻）	丈夫	41239	李时中	
137078	王氏(薛文龙妻）	丈夫	52585	薛文龙	
137079	文倪氏(唐湘妻）	丈夫	43714	唐湘	
137080	车氏(石子该妻）	丈夫	38641	石子该	
137081	陈氏(卢深夫妻）	丈夫	52214	卢深夫	
137082	唐氏(蒲丙妻）	丈夫	51100	蒲丙	
137083	王氏(郭炎金妻）	丈夫	46571	郭炎金	
137084	朱氏(陈绍南妻）	丈夫	47966	陈绍南	
137085	张氏(阮以和妻）	丈夫	41382	阮以和	
137086	嵇高氏(刘幼发妻）	丈夫	51943	刘幼发	
137087	赵氏(孙南己妻）	丈夫	45240	孙南己	
137088	辛氏(李会龙妻）	丈夫	27617	李会龙	
137089	郑氏(聂庆龙妻）	丈夫	52658	聂庆龙	
137090	梁氏(曾肃翁妻）	丈夫	48543	曾肃翁	
137091	杨氏(史思兼妻）	丈夫	39140	史思兼	
137092	徐氏(曾梦吴妻）	丈夫	48544	曾梦吴	
137093	杨氏(李容妻）	丈夫	40538	李容	
137094	赵氏(石公瑾妻）	丈夫	38667	石公瑾	
137095	李氏(胡元瑾妻）	丈夫	136209	胡元瑾	
137096	冉氏(李敏子妻）	丈夫	46005	李敏子	
137097	黄氏(林应昴妻）	丈夫	42685	林应昴	
137098	郭氏(蔡震妻）	丈夫	51599	蔡震	
137099	黄氏(陈元发妻）	丈夫	47733	陈元发	
137100	黄氏(陈仲宾妻）	丈夫	47819	陈仲宾	
137101	吕氏(陈闳妻）	丈夫	47521	陈闳	
137102	薛氏(鲍同孙妻）	丈夫	52282	鲍同孙	
137103	粟氏(闭复亨妻）	丈夫	45307	闭复亨	
137104	林氏(郑宗源妻）	丈夫	45304	郑宗源	
137105	张氏(胡三省妻）	丈夫	40009	胡三省	
137106	何氏(王桂发妻）	丈夫	37994	王桂发	
137107	刘氏(梅应春妻）	丈夫	43988	梅应春	
137108	陈氏(谢乘运妻）	丈夫	45303	谢乘运	
137109	张氏(石介妻）	丈夫	38551	石介	
137110	王氏(方从龙妻）	丈夫	38897	方从龙	
137111	李氏(冯逊妻）	丈夫	45298	冯逊	
137112	封氏(唐梦庚妻）	丈夫	44075	唐梦庚	
137113	刘氏(杨山龙妻）	丈夫	45297	杨山龙	
137114	谭氏(蒙英昴妻）	丈夫	45296	蒙英昴	
137115	吴氏(黄雷利妻）	丈夫	45292	黄雷利	
137116	邓氏(朱酉吉妻）	丈夫	39626	朱酉吉	
137117	史蒲氏(杨梦符妻）	丈夫	45291	杨梦符	
137118	张氏(朱及甫妻）	丈夫	39532	朱及甫	
137119	宓氏(杜梦冠妻）	丈夫	40455	杜梦冠	
137120	赵氏(张颐孙妻）	丈夫	45027	张颐孙	
137121	赵氏(吴璞妻）	丈夫	41537	吴璞	
137122	王氏(李卯孙妻）	丈夫	40948	李卯孙	
137123	王氏(方宝印妻）	丈夫	39008	方宝印	
137124	杜氏(毛铸妻）	丈夫	38654	毛铸	
137125	刘氏(朱天与妻）	丈夫	39516	朱天与	
137126	林氏(徐理妻）	丈夫	45017	徐理	
137127	李氏(杨申妻）	丈夫	45016	杨申	
137128	赵氏(林黄妻）	丈夫	42293	林黄	
137129	张氏(王朝佐妻）	丈夫	37986	王朝佐	
137130	崔氏(刘大有妻）	丈夫	45011	刘大有	
137131	唐氏(吴釿妻）	丈夫	41564	吴釿	
137135	黄氏(杨起莘妻）	丈夫	27597	杨起莘	
137136	陈氏(徐梦宏妻）	丈夫	46343	徐梦宏	
137137	张氏(吕岳妻）	丈夫	41813	吕岳	
137138	卫氏(洪文伯妻）	丈夫	43291	洪文伯	
137139	夏氏(王申之妻）	子	38066	王景倓	
137139	夏氏(王申之妻）	丈夫	136272	王申之	
137140	陈擢夫	父	27594	陈仰之	
137140	陈擢夫	子	27596	陈大	
137143	郑用	父	137679	郑德麟	
137144	孙氏(罗沂妻）	丈夫	13305	罗沂	
137144	孙氏(罗沂妻）	子	41857	罗椅	
137145	吴氏(严鳯妻）	子	25843	严艮老	
137145	吴氏(严鳯妻）	丈夫	136273	严鳯	
137146	陈氏(杨一之妻）	子	49525	杨次郑	
137146	陈氏(杨一之妻）	丈夫	136274	杨一之	
137147	曾氏(文仪妻）	丈夫	19119	文仪	
137147	曾氏(文仪妻）	子	19123	文天祥	
137148	丁氏(陈大妻）	子	27593	陈赏	
137148	丁氏(陈大妻）	丈夫	27596	陈大	
137149	高氏(杨津妻）	子	27597	杨起莘	
137149	高氏(杨津妻）	丈夫	27600	杨津	
137150	萧氏(陈溶妻）	子	27601	陈俞	
137150	萧氏(陈溶妻）	丈夫	27605	陈溶	
137151	高氏(郑君荐母）	子	27608	郑君荐	
137152	曾氏(周尚文妻）	子	27618	周焱	
137152	曾氏(周尚文妻）	丈夫	27621	周尚文	
137153	张氏(田宗妻）	子	27622	田真子	
137153	张氏(田宗妻）	丈夫	27626	田宗	
137154	陈氏(王撝妻）	丈夫	19879	王撝	
137154	陈氏(王撝妻）	子	19881	王应凤	
137155	王氏(赵留孙妻）	子	27629	赵正元	
137155	王氏(赵留孙妻）	丈夫	27633	赵留孙	
137156	吴氏(陈石妻）	子	27634	陈桂	
137156	吴氏(陈石妻）	丈夫	27637	陈石	
137157	赵汝羿	子	27429	赵崇彪	
137157	赵汝羿	父	137693	赵善保	
137158	赵彦侇	父	27686	赵公范	
137158	赵彦侇	子	136247	赵䛾大	
137159	赵师常(上常下心)	子	136248	赵希渊	
137159	赵师常(上常下心)	父	137695	赵伯麻	
137160	袁氏(程龙妻）	子	27647	程澥	
137160	袁氏(程龙妻）	丈夫	27650	程龙	
137161	曾吉	子	136249	曾裒然	
137161	曾吉	父	137697	曾三省	
137162	苏民望	子	136250	苏壮行	
137162	苏民望	父	137698	苏朝美	
137163	林子盛	子	136255	林永	
137163	林子盛	父	137699	林宽	
137164	纪仁杰	子	136256	纪飞黄	
137164	纪仁杰	父	137700	纪从	
137165	孙揆	子	136257	孙淮	
137165	孙揆	父	137701	孙昇	
137166	廖清卿	子	136258	廖梅叟	
137166	廖清卿	父	137702	廖泰祖	
137167	江洵	子	136259	江一	
137167	江洵	父	137703	江周	
137168	陈景参	子	136260	陈惟新	
137168	陈景参	父	137704	陈南翼	
137169	翁麟卿	子	136261	翁伯林	
137169	翁麟卿	父	137705	翁夔老	
137170	吕氏(赵㝱炎妻）	子	27653	赵果	
137170	吕氏(赵㝱炎妻）	丈夫	136246	赵㝱炎	
137171	郑履正	子	136263	郑和甫	
137171	郑履正	父	137707	郑兴国	
137172	杨宗舜	子	136264	杨文	
137172	杨宗舜	父	137708	杨守贵	
137173	黄舜宗	子	136265	黄元春	
137173	黄舜宗	父	137709	黄溢	
137174	季仲说	子	136266	季温其	
137174	季仲说	父	137710	季郑僧	
137175	周厚	子	136267	周政详	
137175	周厚	父	137711	周明达	
137176	周育	子	136268	周谦	
137176	周育	父	137712	周裔	
137177	何訦伯	子	35411	何梦龙	
137177	何訦伯	父	35413	何子政	
137178	方季成	父	11261	方琥	
137178	方季成	子	136269	方祖荣	
137179	赵希吕	子	136270	赵与调	
137179	赵希吕	父	137668	赵师尚	
137180	陆大有	父	137669	陆荣	
137181	蒋宋朝	子	136271	蒋必强	
137181	蒋宋朝	父	137670	蒋子宽	
137182	王安民	子	136272	王申之	
137182	王安民	父	137671	王禹	
137183	鲍氏(潘保大妻）	子	27657	潘希圣	
137183	鲍氏(潘保大妻）	丈夫	27658	潘保大	
137184	严如璋	子	136273	严鳯	
137184	严如璋	父	137673	严梃	
137185	杨兴宗	子	136274	杨一之	
137185	杨兴宗	父	137674	杨洎	
137186	赵汝铨	父	25986	赵善晦	
137186	赵汝铨	子	136275	赵崇智	
137187	林卤	父	137715	林尚文	
137188	许俊	子	136276	许时中	
137188	许俊	父	137716	许祐	
137189	王万裕	子	136277	王以宁	
137189	王万裕	父	137717	王伯庆	
137190	锺经	子	136278	锺震龙	
137190	锺经	父	137718	锺万宥	
137191	单演	父	137719	单允济	
137192	姚汝为	子	136279	姚友龙	
137192	姚汝为	父	137720	姚思震	
137193	彭希杨	子	136280	彭正甫	
137193	彭希杨	父	137721	彭必东	
137194	郑远	父	27640	郑伸	
137194	郑远	子	27642	郑闰祖	
137195	甘明	子	136281	甘德成	
137195	甘明	父	137723	甘世荣	
137196	马骧	子	44130	马朴	
137196	马骧	父	137724	马度	
137197	傅沆	子	136282	傅棠	
137197	傅沆	父	137725	傅轮	
